          (   3,    6) (   3,    6) (   3,    5) (   3,    3) (   3,    3) (   3,    5) (   3,    3) (   3,    2) (   3,    2) (   3,    2)
          (   3,    2) (   3,    4) (   3,    2) (   3,    5) (   3,    2) (   3,    4) (   3,    3) (   3,    2) (   3,    3) (   3,    1)
          (   3,    4) (   3,    1) (   3,    4) (   3,    2) (   3,    5) (   3,    3) (   3,    5) (   3,    4) (   3,    7) (   3,    4)
          (   3,    1) (   3,    3) (   3,    6) (   3,    5) (   3,    4) (   3,    3) (   3,    3) (   3,    1) (   3,    2) (   3,    6)
          (   3,    5) (   3,    6) (   3,    1) (   3,    1) (   3,    4) (   3,    4) (   3,    2) (   3,    2) (   3,    3) (   3,    3)
          (   3,    2) (   3,    3) (   3,    3) (   3,    4) (   3,    3) (   3,    3) (   3,    3) (   3,    5) (   3,    4) (   3,    1)
          (   3,    3) (   3,    3) (   3,    4) (   3,    6) (   3,    4) (   3,    2) (   3,    3) (   3,    6) (   3,    4) (   3,    0)
          (   3,    3) (   3,    3) (   3,    4) (   3,    5) (   3,    3) (   3,    2) (   3,    2) (   3,    6) (   3,    4) (   3,    3)
          (   3,    5) (   3,    3) (   3,    2) (   3,    3) (   3,    1) (   3,    4) (   3,    3) (   3,    3) (   3,    2) (   3,    0)
          (   3,    5) (   3,    3) (   3,    3) (   3,    3) (   3,    2) (   3,    2) (   3,    4) (   3,    4) (   3,    3) (   3,    3)
          (   3,    2) (   3,    3) (   3,    2) (   3,    3) (   3,    5) (   3,    4) (   3,    3) (   3,    2) (   3,    3) (   3,    4)
          (   3,    0) (   3,    5) (   3,    2) (   3,    2) (   3,    1) (   3,    3) (   3,    1) (   3,    2) (   3,    4) (   3,    2)
          (   3,    3) (   3,    4) (   3,    3) (   3,    3) (   3,    3) (   3,    6) (   3,    4) (   3,    2) (   3,    4) (   3,    6)
          (   3,    3) (   3,    2) (   3,    2) (   3,    5) (   3,    2) (   3,    3) (   3,    1) (   3,    1) (   3,    5) (   3,    4)
          (   3,    1) (   3,    3) (   3,    2) (   3,    3) (   3,    4) (   3,    3) (   3,    3) (   3,    5) (   3,    3) (   3,    2)
          (   3,    1) (   3,    1) (   3,    2) (   3,    3) (   3,    4) (   3,    3) (   3,    5) (   3,    2) (   3,    0) (   3,    5)
          (   3,    2) (   3,    3) (   3,    4) (   3,    1) (   3,    2) (   3,    3) (   3,    5) (   3,    3) (   3,    6) (   3,    3)
          (   3,    1) (   3,    3) (   3,    3) (   3,    4) (   3,    2) (   3,    2) (   3,    3) (   3,    0) (   3,    4) (   3,    5)
          (   3,    4) (   3,    2) (   3,    2) (   3,    3) (   3,    2) (   3,    2) (   3,    2) (   3,    3) (   3,    2) (   3,    2)
          (   3,    3) (   3,    1) (   3,    4) (   3,    4) (   3,    2) (   3,    4) (   3,    2) (   3,    5) (   3,    2) (   3,    5)
          (   3,    4) (   3,    4) (   3,    4) (   3,    5) (   3,    2) (   3,    5) (   3,    3) (   3,    2) (   3,    4) (   3,    1)
          (   3,    3) (   3,    2) (   3,    1) (   3,    2) (   3,    4) (   3,    5) (   3,    2) (   3,    3) (   3,    1) (   3,    3)
          (   3,    6) (   3,    3) (   3,    4) (   3,    0) (   3,    4) (   3,    4) (   3,    3) (   3,    1) (   3,    4) (   3,    3)
          (   3,    1) (   3,    3) (   3,    4) (   3,    2) (   3,    0) (   3,    4) (   3,    2) (   3,    4) (   3,    1) (   3,    3)
          (   3,    2) (   3,    4) (   3,    3) (   3,    2) (   3,    1) (   3,    5) (   3,    5) (   3,    1) (   3,    3) (   3,    4)
          (   3,    2) (   3,    3) (   3,    2) (   3,    3) (   3,    4) (   3,    4) (   3,    3) (   3,    3) (   3,    3) (   3,    4)
          (   3,    5) (   3,    3) (   3,    2) (   3,    4) (   3,    0) (   3,    3) (   3,    2) (   3,    2) (   3,    3) (   3,    0)
          (   3,    3) (   3,    5) (   3,    3) (   3,    7) (   3,    4) (   3,    3) (   3,    1) (   3,    1) (   3,    5) (   3,    2)
          (   3,    4) (   3,    6) (   3,    1) (   3,    3) (   3,    1) (   3,    1) (   3,    4) (   3,    3) (   3,    4) (   3,    4)
          (   3,    1) (   3,    3) (   3,    3) (   3,    4) (   3,    2) (   3,    2) (   3,    4) (   3,    2) (   3,    4) (   3,    2)
          (   3,    2) (   3,    5) (   3,    4) (   3,    1) (   3,    2) (   3,    2) (   3,    2) (   3,    1) (   3,    5) (   3,    2)
          (   3,    2) (   3,    3) (   3,    3) (   3,    3) (   3,    4) (   3,    2) (   3,    2) (   3,    4) (   3,    3) (   3,    4)
          (   3,    4) (   3,    2) (   3,    7) (   3,    1) (   3,    2) (   3,    3) (   3,    2) (   3,    2) (   3,    1) (   3,    2)
          (   3,    1) (   3,    4) (   3,    2) (   3,    4) (   3,    5) (   3,    1) (   3,    1) (   3,    3) (   3,    2) (   3,    2)
         
node   6 sent_total   2092  recv_total   2111

node   7  (   0,    0) (   1,    0) (   0,    0) (   3,    1) (   3,    3) (   3,    4) (   3,    4) (   3,    2) (   3,    3) (   3,    2)
          (   3,    1) (   3,    1) (   3,    3) (   3,    1) (   3,    2) (   3,    4) (   3,    2) (   3,    3) (   3,    4) (   3,    2)
          (   3,    3) (   3,    4) (   3,    3) (   3,    5) (   3,    4) (   3,    3) (   3,    1) (   3,    3) (   3,    4) (   3,    0)
          (   3,    4) (   3,    4) (   3,    3) (   3,    5) (   3,    4) (   3,    3) (   3,    2) (   3,    4) (   3,    5) (   3,    3)
          (   3,    2) (   3,    5) (   3,    2) (   3,    1) (   3,    1) (   3,    4) (   3,    4) (   3,    2) (   3,    4) (   3,    1)
          (   3,    3) (   3,    4) (   3,    3) (   3,    2) (   3,    4) (   3,    4) (   3,    8) (   3,    3) (   3,    2) (   3,    3)
          (   3,    1) (   3,    0) (   3,    2) (   3,    3) (   3,    5) (   3,    2) (   3,    3) (   3,    2) (   3,    5) (   3,    2)
          (   3,    3) (   3,    4) (   3,    2) (   3,    3) (   3,    2) (   3,    3) (   3,    4) (   3,    6) (   3,    4) (   3,    0)
          (   3,    2) (   3,    6) (   3,    0) (   3,    5) (   3,    4) (   3,    3) (   3,    4) (   3,    3) (   3,    2) (   3,    1)
          (   3,    1) (   3,    3) (   3,    2) (   3,    3) (   3,    4) (   3,    3) (   3,    4) (   3,    1) (   3,    2) (   3,    3)
          (   3,    1) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0)
          (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0)
          (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0)
          (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0)
          (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0)
          (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0)
          (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0)
          (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0)
          (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0)
          (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0)
          (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0)
          (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0)
          (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0)
          (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0)
          (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0)
          (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0)
          (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0)
          (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0)
          (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0)
          (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0)
          (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0)
          (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0)
          (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0)
          (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0)
          (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0)
          (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0)
          (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0)
          (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0)
          (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0)
          (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0)
          (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0)
          (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0)
          (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0)
          (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0)
          (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0)
          (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0)
          (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0)
          (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0)
          (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0)
          (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0)
          (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0)
          (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0)
          (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0)
          (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0)
          (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0)
          (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0)
          (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0)
          (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0)
          (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0)
          (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0)
          (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0)
          (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0)
          (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0)
          (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0)
          (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0)
          (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0)
          (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0)
          (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0)
          (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0)
          (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0)
         
node   7 sent_total    295  recv_total    284

node   8  (   0,    0) (   1,    0) (   0,    0) (   3,    2) (   3,    1) (   3,    3) (   3,    1) (   3,    1) (   3,    5) (   3,    2)
          (   3,    4) (   3,    3) (   3,    4) (   3,    3) (   3,    3) (   3,    5) (   3,    1) (   3,    3) (   3,    0) (   3,    2)
          (   3,    3) (   3,    3) (   3,    2) (   3,    5) (   3,    4) (   3,    3) (   3,    4) (   3,    1) (   3,    3) (   3,    4)
          (   3,    2) (   3,    5) (   3,    3) (   3,    4) (   3,    0) (   3,    3) (   3,    2) (   3,    5) (   3,    2) (   3,    3)
          (   3,    4) (   3,    4) (   3,    4) (   3,    6) (   3,    3) (   3,    4) (   3,    4) (   3,    5) (   3,    2) (   3,    5)
          (   3,    4) (   3,    1) (   3,    3) (   3,    5) (   3,    4) (   3,    4) (   3,    6) (   3,    3) (   3,    4) (   3,    3)
          (   3,    5) (   3,    4) (   3,    1) (   3,    3) (   3,    3) (   3,    1) (   3,    2) (   3,    1) (   3,    3) (   3,    4)
          (   3,    2) (   3,    4) (   3,    2) (   3,    4) (   3,    2) (   3,    3) (   3,    2) (   3,    3) (   3,    3) (   3,    1)
          (   3,    2) (   3,    3) (   3,    5) (   3,    3) (   3,    2) (   3,    1) (   3,    4) (   3,    4) (   3,    3) (   3,    5)
          (   3,    2) (   3,    6) (   3,    2) (   3,    3) (   3,    2) (   3,    4) (   3,    4) (   3,    3) (   3,    2) (   3,    4)
          (   3,    2) (   3,    1) (   3,    2) (   3,    3) (   3,    2) (   3,    3) (   3,    1) (   3,    3) (   3,    4) (   3,    5)
          (   3,    3) (   3,    3) (   3,    4) (   3,    3) (   3,    2) (   3,    1) (   3,    1) (   3,    1) (   3,    2) (   3,    4)
          (   3,    3) (   3,    3) (   3,    2) (   3,    5) (   3,    1) (   3,    3) (   3,    5) (   3,    3) (   3,    3) (   3,    2)
          (   3,    2) (   3,    3) (   3,    3) (   3,    3) (   3,    5) (   3,    5) (   3,    3) (   3,    3) (   3,    4) (   3,    4)
          (   3,    5) (   3,    3) (   3,    5) (   3,    4) (   3,    1) (   3,    3) (   3,    4) (   3,    3) (   3,    3) (   3,    3)
          (   3,    2) (   3,    4) (   3,    4) (   3,    6) (   3,    2) (   3,    2) (   3,    5) (   3,    4) (   3,    1) (   3,    3)
          (   3,    2) (   3,    3) (   3,    3) (   3,    3) (   3,    4) (   3,    2) (   3,    3) (   3,    3) (   3,    2) (   3,    4)
          (   3,    1) (   3,    4) (   3,    1) (   3,    4) (   3,    2) (   3,    1) (   3,    4) (   3,    3) (   3,    3) (   3,    4)
          (   3,    4) (   3,    3) (   3,    2) (   3,    2) (   3,    2) (   3,    2) (   3,    3) (   3,    3) (   3,    0) (   3,    3)
          (   3,    1) (   3,    2) (   3,    5) (   3,    2) (   3,    0) (   3,    4) (   3,    2) (   3,    3) (   3,    2) (   3,    2)
          (   3,    4) (   3,    3) (   3,    4) (   3,    2) (   3,    4) (   3,    1) (   3,    4) (   3,    3) (   3,    2) (   3,    4)
          (   3,    3) (   3,    5) (   3,    3) (   3,    2) (   3,    4) (   3,    2) (   3,    4) (   3,    2) (   3,    5) (   3,    3)
          (   3,    2) (   3,    1) (   3,    3) (   3,    4) (   3,    2) (   3,    2) (   3,    7) (   3,    4) (   3,    2) (   3,    2)
          (   3,    3) (   3,    4) (   3,    5) (   3,    2) (   3,    1) (   3,    3) (   3,    6) (   3,    2) (   3,    3) (   3,    5)
          (   3,    2) (   3,    4) (   3,    4) (   3,    3) (   3,    2) (   3,    1) (   3,    4) (   3,    4) (   3,    2) (   3,    2)
          (   3,    4) (   3,    6) (   3,    1) (   3,    4) (   3,    2) (   3,    0) (   3,    3) (   3,    0) (   3,    4) (   3,    4)
          (   3,    3) (   3,    4) (   3,    2) (   3,    3) (   3,    2) (   3,    4) (   3,    4) (   3,    3) (   3,    4) (   3,    2)
          (   3,    2) (   3,    4) (   3,    4) (   3,    5) (   3,    6) (   3,    2) (   3,    3) (   3,    3) (   3,    4) (   3,    5)
          (   3,    2) (   3,    3) (   3,    5) (   3,    4) (   3,    1) (   3,    4) (   3,    2) (   3,    2) (   3,    2) (   3,    4)
          (   3,    2) (   3,    3) (   3,    3) (   3,    4) (   3,    4) (   3,    3) (   3,    7) (   3,    4) (   3,    2) (   3,    2)
          (   3,    3) (   3,    2) (   3,    3) (   3,    1) (   3,    1) (   3,    2) (   3,    4) (   3,    5) (   3,    5) (   3,    4)
          (   3,    3) (   3,    3) (   3,    4) (   3,    3) (   3,    2) (   3,    2) (   3,    5) (   3,    3) (   3,    3) (   3,    5)
          (   3,    0) (   3,    1) (   3,    3) (   3,    3) (   3,    5) (   3,    2) (   3,    4) (   3,    7) (   3,    5) (   3,    2)
          (   3,    2) (   3,    1) (   3,    3) (   3,    2) (   3,    4) (   3,    3) (   3,    4) (   3,    4) (   3,    4) (   3,    1)
          (   3,    4) (   3,    5) (   3,    3) (   3,    3) (   3,    3) (   3,    1) (   3,    2) (   3,    2) (   3,    3) (   3,    2)
          (   3,    6) (   3,    1) (   3,    3) (   3,    3) (   3,    3) (   3,    6) (   3,    6) (   3,    4) (   3,    4) (   3,    3)
          (   3,    3) (   3,    4) (   3,    2) (   3,    3) (   3,    2) (   3,    2) (   3,    3) (   3,    2) (   3,    2) (   3,    2)
          (   3,    4) (   3,    2) (   3,    3) (   3,    4) (   3,    4) (   3,    1) (   3,    3) (   3,    3) (   3,    3) (   3,    2)
          (   3,    1) (   3,    5) (   3,    2) (   3,    3) (   3,    2) (   3,    5) (   3,    4) (   3,    1) (   3,    2) (   3,    3)
          (   3,    5) (   3,    4) (   3,    2) (   3,    2) (   3,    3) (   3,    2) (   3,    2) (   3,    4) (   3,    4) (   3,    4)
          (   3,    1) (   3,    2) (   3,    4) (   3,    3) (   3,    4) (   3,    3) (   3,    3) (   3,    1) (   3,    1) (   3,    5)
          (   3,    3) (   3,    4) (   3,    3) (   3,    5) (   3,    3) (   3,    1) (   3,    1) (   3,    4) (   3,    4) (   3,    1)
          (   3,    4) (   3,    4) (   3,    2) (   3,    4) (   3,    3) (   3,    4) (   3,    3) (   3,    4) (   3,    3) (   3,    3)
          (   3,    5) (   3,    3) (   3,    1) (   3,    2) (   3,    6) (   3,    2) (   3,    3) (   3,    2) (   3,    3) (   3,    2)
          (   3,    1) (   3,    1) (   3,    4) (   3,    2) (   3,    0) (   3,    6) (   3,    2) (   3,    4) (   3,    2) (   3,    3)
          (   3,    1) (   3,    5) (   3,    3) (   3,    2) (   3,    3) (   3,    2) (   3,    3) (   3,    2) (   3,    2) (   3,    5)
          (   3,    3) (   3,    5) (   3,    3) (   3,    3) (   3,    4) (   3,    3) (   3,    3) (   3,    4) (   3,    6) (   3,    3)
          (   3,    3) (   3,    5) (   3,    3) (   3,    2) (   3,    3) (   3,    0) (   3,    6) (   3,    5) (   3,    3) (   3,    2)
          (   3,    3) (   3,    3) (   3,    3) (   3,    3) (   3,    3) (   3,    3) (   3,    3) (   3,    2) (   3,    3) (   3,    1)
          (   3,    2) (   3,    4) (   3,    1) (   3,    3) (   3,    2) (   3,    3) (   3,    4) (   3,    3) (   3,    4) (   3,    2)
          (   3,    4) (   3,    6) (   3,    2) (   3,    2) (   3,    3) (   3,    4) (   3,    2) (   3,    6) (   3,    2) (   3,    3)
          (   3,    4) (   3,    1) (   3,    2) (   3,    3) (   3,    4) (   3,    3) (   3,    2) (   3,    2) (   3,    3) (   3,    3)
          (   3,    4) (   3,    0) (   3,    4) (   3,    2) (   3,    2) (   3,    3) (   3,    4) (   3,    2) (   3,    1) (   3,    3)
          (   3,    5) (   3,    3) (   3,    3) (   3,    5) (   3,    5) (   3,    3) (   3,    3) (   3,    3) (   3,    1) (   3,    3)
          (   3,    3) (   3,    5) (   3,    2) (   3,    3) (   3,    3) (   3,    5) (   3,    1) (   3,    3) (   3,    4) (   3,    2)
          (   3,    4) (   3,    4) (   3,    5) (   3,    2) (   3,    2) (   3,    3) (   3,    1) (   3,    3) (   3,    5) (   3,    4)
          (   3,    3) (   3,    3) (   3,    3) (   3,    2) (   3,    0) (   3,    4) (   3,    1) (   3,    1) (   3,    4) (   3,    3)
          (   3,    1) (   3,    6) (   3,    3) (   3,    2) (   3,    2) (   3,    2) (   3,    2) (   3,    0) (   3,    5) (   3,    1)
          (   3,    4) (   3,    3) (   3,    5) (   3,    4) (   3,    2) (   3,    6) (   3,    5) (   3,    1) (   3,    5) (   3,    4)
          (   3,    3) (   3,    4) (   3,    3) (   3,    1) (   3,    2) (   3,    2) (   3,    3) (   3,    1) (   3,    4) (   3,    5)
          (   3,    4) (   3,    3) (   3,    2) (   3,    2) (   3,    1) (   3,    4) (   3,    5) (   3,    2) (   3,    5) (   3,    5)
          (   3,    4) (   3,    1) (   3,    4) (   3,    4) (   3,    5) (   3,    3) (   3,    5) (   3,    2) (   3,    5) (   3,    5)
          (   3,    6) (   3,    1) (   3,    3) (   3,    4) (   3,    3) (   3,    5) (   3,    3) (   3,    1) (   3,    4) (   3,    2)
          (   3,    3) (   3,    2) (   3,    4) (   3,    3) (   3,    1) (   3,    3) (   3,    1) (   3,    3) (   3,    2) (   3,    2)
          (   3,    3) (   3,    1) (   3,    2) (   3,    4) (   3,    1) (   3,    7) (   3,    5) (   3,    3) (   3,    2) (   3,    3)
          (   3,    4) (   3,    3) (   3,    3) (   3,    5) (   3,    3) (   3,    1) (   3,    6) (   3,    4) (   3,    2) (   3,    3)
          (   3,    1) (   3,    2) (   3,    3) (   3,    3) (   3,    6) (   3,    3) (   3,    3) (   3,    4) (   3,    2) (   3,    4)
          (   3,    3) (   3,    4) (   3,    1) (   3,    6) (   3,    5) (   3,    3) (   3,    3) (   3,    2) (   3,    2) (   3,    3)
          (   3,    3) (   3,    1) (   3,    3) (   3,    3) (   3,    2) (   3,    3) (   3,    2) (   3,    3) (   3,    2) (   3,    2)
          (   3,    3) (   3,    4) (   3,    4) (   3,    2) (   3,    4) (   3,    3) (   3,    2) (   3,    1) (   3,    3) (   3,    3)
         
node   8 sent_total   2092  recv_total   2106

node   9  (   0,    0) (   0,    0) (   1,    0) (   0,    0) (   3,    1) (   3,    2) (   3,    4) (   3,    2) (   3,    2) (   3,    4)
          (   3,    3) (   3,    4) (   3,    1) (   3,    4) (   3,    1) (   3,    4) (   3,    2) (   3,    3) (   3,    5) (   3,    2)
          (   3,    1) (   3,    3) (   3,    2) (   3,    4) (   3,    5) (   3,    4) (   3,    6) (   3,    2) (   3,    3) (   3,    2)
          (   3,    3) (   3,    3) (   3,    4) (   3,    1) (   3,    4) (   3,    3) (   3,    1) (   3,    3) (   3,    3) (   3,    4)
          (   3,    3) (   3,    3) (   3,    3) (   3,    3) (   3,    2) (   3,    2) (   3,    3) (   3,    3) (   3,    0) (   3,    5)
          (   3,    3) (   3,    1) (   3,    3) (   3,    3) (   3,    1) (   3,    1) (   3,    1) (   3,    5) (   3,    2) (   3,    4)
          (   3,    6) (   3,    2) (   3,    5) (   3,    1) (   3,    4) (   3,    4) (   3,    2) (   3,    3) (   3,    2) (   3,    3)
          (   3,    2) (   3,    6) (   3,    5) (   3,    2) (   3,    4) (   3,    2) (   3,    3) (   3,    3) (   3,    3) (   3,    4)
          (   3,    1) (   3,    3) (   3,    4) (   3,    3) (   3,    3) (   3,    3) (   3,    2) (   3,    1) (   3,    4) (   3,    1)
          (   3,    2) (   3,    4) (   3,    7) (   3,    5) (   3,    6) (   3,    3) (   3,    2) (   3,    3) (   3,    2) (   3,    3)
          (   3,    4) (   3,    2) (   3,    5) (   3,    2) (   3,    3) (   3,    3) (   3,    3) (   3,    2) (   3,    2) (   3,    2)
          (   3,    4) (   3,    6) (   3,    5) (   3,    1) (   3,    5) (   3,    3) (   3,    4) (   3,    3) (   3,    4) (   3,    2)
          (   3,    3) (   3,    3) (   3,    3) (   3,    2) (   3,    5) (   3,    3) (   3,    5) (   3,    1) (   3,    3) (   3,    2)
          (   3,    3) (   3,    3) (   3,    4) (   3,    2) (   3,    0) (   3,    2) (   3,    2) (   3,    3) (   3,    2) (   3,    5)
          (   3,    2) (   3,    3) (   3,    1) (   3,    5) (   3,    3) (   3,    3) (   3,    4) (   3,    2) (   3,    6) (   3,    2)
          (   3,    6) (   3,    2) (   3,    3) (   3,    0) (   3,    4) (   3,    4) (   3,    5) (   3,    2) (   3,    4) (   3,    2)
          (   3,    2) (   3,    0) (   3,    2) (   3,    3) (   3,    3) (   3,    2) (   3,    1) (   3,    4) (   3,    3) (   3,    2)
          (   3,    3) (   3,    1) (   3,    4) (   3,    4) (   3,    2) (   3,    3) (   3,    3) (   3,    2) (   3,    3) (   3,    5)
          (   3,    5) (   3,    3) (   3,    3) (   3,    4) (   3,    1) (   3,    5) (   3,    2) (   3,    5) (   3,    3) (   3,    3)
